Date,Equity,dayProfit%,dayProfit%,,
2010-10-18,2034376.021886,3.257,XIV - 1.00 - false,,
2010-10-19,1983968.081886,-2.478,XIV - 1.00 - false,,
2010-10-20,2087101.781886,5.198,XIV - 1.00 - false,,
2010-10-21,2142079.061886,2.634,XIV - 1.00 - false,,
2010-10-22,2224523.381886,3.849,XIV - 1.00 - false,,
2010-10-25,2240548.271886,0.72,XIV - 1.00 - false,,
2010-10-26,2199344.471886,-1.839,XIV - 1.00 - false,,
2010-10-27,2158132.931886,-1.874,XIV - 1.00 - false,,
2010-10-28,2162712.891886,0.212,XIV - 1.00 - false,,
2010-10-29,2165002.821886,0.106,XIV - 1.00 - false,,
2010-11-01,2176452.321886,0.529,XIV - 1.00 - false,,
2010-11-02,2226827.481886,2.315,XIV - 1.00 - false,,
2010-11-03,2352736.781886,5.654,XIV - 1.00 - false,,
2010-11-04,2499170.061886,6.224,XIV - 1.00 - false,,
2010-11-05,2501456.731886,0.091,XIV - 1.00 - false,,
2010-11-08,2485450.181886,-0.64,XIV - 1.00 - false,,
2010-11-09,2474016.231886,-0.46,XIV - 1.00 - false,,
2010-11-10,2499172.131886,1.017,XIV - 1.00 - false,,
2010-11-11,2476305.431886,-0.915,XIV - 1.00 - false,,
2010-11-12,2329945.111886,-5.91,XIV - 1.00 - false,,
2010-11-15,2366558.391886,1.571,XIV - 1.00 - false,,
2010-11-16,2263599.291886,-4.351,XIV - 1.00 - false,,
2010-11-17,2313957.951886,2.225,XIV - 0.55 - false,,
2010-11-18,2399548.871886,3.699,XIV - 0.55 - false,,
2010-11-19,2415437.731886,0.662,XIV - 1.00 - false,,
2010-11-22,2494999.531886,3.294,XIV - 1.00 - false,,
2010-11-23,2382323.191886,-4.516,XIV - 1.00 - false,,
2010-11-24,2484001.591886,4.268,XIV - 0.55 - false,,
2010-11-26,2395291.261886,-3.571,XIV - 1.00 - false,,
2010-11-29,2372489.961886,-0.952,XIV - 1.00 - false,,
2010-11-30,2203059.956886,-7.141,XIV - 0.55 - false,,
2010-12-01,2231928.866886,1.31,None - 0.00 - false,,
2010-12-02,2231928.866886,0,XIV - 0.55 - false,,
2010-12-03,2303244.614886,3.195,XIV - 0.55 - false,,
2010-12-06,2327211.471886,1.041,XIV - 1.00 - false,,
2010-12-07,2348915.819886,0.933,XIV - 1.00 - false,,
2010-12-08,2389249.402886,1.717,XIV - 1.00 - false,,
2010-12-09,2442677.146886,2.236,XIV - 1.00 - false,,
2010-12-10,2463347.604886,0.846,XIV - 1.00 - false,,
2010-12-13,2428763.275886,-1.404,XIV - 1.00 - false,,
2010-12-14,2412594.266886,-0.666,XIV - 0.55 - false,,
2010-12-15,2383999.962886,-1.185,XIV - 0.55 - false,,
2010-12-16,2401398.663886,0.73,XIV - 0.55 - false,,
2010-12-17,2430108.791886,1.196,XIV - 0.55 - false,,
2010-12-20,2465130.437286,1.441,XIV - 1.00 - false,,
2010-12-21,2505171.836486,1.624,XIV - 1.00 - false,,
2010-12-22,2511606.364486,0.257,XIV - 1.00 - false,,
2010-12-23,2431779.986486,-3.178,XIV - 1.00 - false,,
2010-12-27,2367616.007486,-2.639,XIV - 1.00 - false,,
2010-12-28,2344880.859486,-0.96,XIV - 0.55 - false,,
2010-12-29,2371773.183486,1.147,XIV - 0.55 - false,,
2010-12-30,2379118.326486,0.31,XIV - 1.00 - false,,
2010-12-31,2400391.210486,0.894,XIV - 1.00 - false,,
2011-01-03,2485077.454486,3.528,XIV - 0.55 - false,,
2011-01-04,2458299.199486,-1.078,XIV - 0.55 - false,,
2011-01-05,2509480.255486,2.082,XIV - 0.55 - false,,
2011-01-06,2501563.113486,-0.315,XIV - 0.55 - false,,
2011-01-07,2499605.775486,-0.078,XIV - 0.55 - false,,
2011-01-10,2503740.669486,0.165,XIV - 0.55 - false,,
2011-01-11,2543945.979486,1.606,XIV - 0.55 - false,,
2011-01-12,2605719.099486,2.428,XIV - 0.55 - false,,
2011-01-13,2618127.861486,0.476,XIV - 1.00 - false,,
2011-01-14,2732203.817486,4.357,XIV - 1.00 - false,,
2011-01-18,2817486.441486,3.121,XIV - 1.00 - false,,
2011-01-19,2654775.666486,-5.775,XIV - 1.00 - false,,
2011-01-20,2685433.769486,1.155,XIV - 0.55 - false,,
2011-01-21,2672029.609486,-0.499,XIV - 0.20 - false,,
2011-01-24,2683348.649486,0.424,XIV - 0.20 - false,,
2011-01-25,2685942.911486,0.097,XIV - 0.55 - false,,
2011-01-26,2741146.623486,2.055,XIV - 0.55 - false,,
2011-01-27,2773355.571486,1.175,XIV - 0.55 - false,,
2011-01-28,2642550.027486,-4.717,XIV - 0.55 - false,,
2011-01-31,2644119.687486,0.059,None - 0.00 - true,,
2011-02-01,2663053.720358,0.716,None - 0.00 - true,,
2011-02-02,2655927.948204,-0.268,None - 0.00 - true,,
2011-02-03,2691556.198204,1.341,None - 0.00 - true,,
2011-02-04,2680562.480717,-0.408,None - 0.00 - false,,
2011-02-07,2680562.480717,0,XIV - 0.55 - false,,
2011-02-08,2706189.783217,0.956,XIV - 0.20 - false,,
2011-02-09,2701644.748717,-0.168,XIV - 0.55 - false,,
2011-02-10,2702506.066717,0.032,XIV - 0.55 - false,,
2011-02-11,2729869.688717,1.013,None - 0.00 - true,,
2011-02-14,2742866.382417,0.476,None - 0.00 - false,,
2011-02-15,2742866.382417,0,XIV - 0.20 - false,,
2011-02-16,2735522.316417,-0.268,None - 0.00 - true,,
2011-02-17,2754697.11123,0.701,None - 0.00 - true,,
2011-02-18,2762244.965619,0.274,None - 0.00 - true,,
2011-02-22,2780195.86123,0.65,None - 0.00 - true,,
2011-02-23,2805082.682028,0.895,None - 0.00 - true,,
2011-02-24,2784071.732427,-0.749,None - 0.00 - true,,
2011-02-25,2802431.016018,0.659,None - 0.00 - true,,
2011-02-28,2808142.715619,0.204,None - 0.00 - true,,
2011-03-01,2856488.243624,1.722,None - 0.00 - true,,
2011-03-02,2854244.333225,-0.079,None - 0.00 - true,,
2011-03-03,2816914.122427,-1.308,None - 0.00 - true,,
2011-03-04,2842617.066417,0.912,None - 0.00 - true,,
2011-03-07,2850164.594422,0.266,None - 0.00 - true,,
2011-03-08,2842820.954422,-0.258,None - 0.00 - true,,
2011-03-09,2843840.965619,0.036,None - 0.00 - true,,
2011-03-10,2810386.605619,-1.176,None - 0.00 - true,,
2011-03-11,2819566.094422,0.327,None - 0.00 - true,,
2011-03-14,2832621.454422,0.463,None - 0.00 - true,,
2011-03-15,2779788.105619,-1.865,None - 0.00 - true,,
2011-03-16,2779176.156018,-0.022,None - 0.00 - true,,
2011-03-17,2794067.344422,0.536,None - 0.00 - true,,
2011-03-18,2822625.822028,1.022,None - 0.00 - true,,
2011-03-21,2838333.133624,0.556,None - 0.00 - true,,
2011-03-22,2836497.30522,-0.065,None - 0.00 - true,,
2011-03-23,2862811.872427,0.928,None - 0.00 - true,,
2011-03-24,2839965.094422,-0.798,None - 0.00 - false,,
2011-03-25,2839965.094422,0,XIV - 0.45 - false,,
2011-03-28,2824010.110422,-0.562,XIV - 0.45 - false,,
2011-03-29,2853232.914422,1.035,None - 0.00 - false,,
2011-03-30,2853232.914422,0,XIV - 0.45 - false,,
2011-03-31,2855873.857422,0.093,XIV - 0.45 - false,,
2011-04-01,2867607.955422,0.411,XIV - 0.45 - false,,
2011-04-04,2880097.093422,0.436,XIV - 0.45 - false,,
2011-04-05,2901340.633422,0.738,XIV - 0.45 - false,,
2011-04-06,2907317.167422,0.206,XIV - 0.45 - false,,
2011-04-07,2896907.092422,-0.358,XIV - 0.45 - false,,
2011-04-08,2873044.234422,-0.824,XIV - 1.00 - false,,
2011-04-11,2902544.929422,1.027,XIV - 0.45 - false,,
2011-04-12,2891528.451422,-0.38,XIV - 0.45 - false,,
2011-04-13,2911398.102422,0.687,XIV - 0.45 - false,,
2011-04-14,2922553.762422,0.383,XIV - 0.80 - false,,
2011-04-15,2975083.492422,1.797,XIV - 1.00 - false,,
2011-04-18,2903980.670422,-2.39,XIV - 1.00 - false,,
2011-04-19,3050777.957422,5.055,XIV - 1.00 - false,,
2011-04-20,3173742.788422,4.031,XIV - 1.00 - false,,
2011-04-21,3265386.230422,2.888,XIV - 1.00 - false,,
2011-04-25,3340975.244422,2.315,XIV - 1.00 - false,,
2011-04-26,3414370.916422,2.197,XIV - 1.00 - false,,
2011-04-27,3456499.973422,1.234,XIV - 1.00 - false,,
2011-04-28,3504161.338422,1.379,XIV - 1.00 - false,,
2011-04-29,3493878.962422,-0.293,XIV - 1.00 - false,,
2011-05-02,3393622.754422,-2.869,XIV - 1.00 - false,,
2011-05-03,3322413.674422,-2.098,XIV - 1.00 - false,,
2011-05-04,3281657.604422,-1.227,XIV - 1.00 - false,,
2011-05-05,3189648.054422,-2.804,XIV - 1.00 - false,,
2011-05-06,3263079.342422,2.302,XIV - 0.45 - false,,
2011-05-09,3307246.654422,1.354,XIV - 0.45 - false,,
2011-05-10,3359888.845422,1.592,XIV - 1.00 - false,,
2011-05-11,3298411.317422,-1.83,XIV - 1.00 - false,,
2011-05-12,3329709.661422,0.949,XIV - 1.00 - false,,
2011-05-13,3285812.095622,-1.318,XIV - 1.00 - false,,
2011-05-16,3221455.879622,-1.959,XIV - 1.00 - false,,
2011-05-17,3279330.697622,1.797,XIV - 0.45 - false,,
2011-05-18,3317228.914622,1.156,XIV - 0.80 - false,,
2011-05-19,3372813.598622,1.676,XIV - 1.00 - false,,
2011-05-20,3336854.359222,-1.066,XIV - 1.00 - false,,
2011-05-23,3223939.450422,-3.384,XIV - 1.00 - false,,
2011-05-24,3234818.510422,0.337,XIV - 0.45 - false,,
2011-05-25,3276682.398422,1.294,XIV - 1.00 - false,,
2011-05-26,3343886.990422,2.051,XIV - 1.00 - false,,
2011-05-27,3407570.540422,1.904,XIV - 1.00 - false,,
2011-05-31,3506492.020422,2.903,XIV - 1.00 - false,,
2011-06-01,3272357.713422,-6.677,XIV - 1.00 - false,,
2011-06-02,3315008.629422,1.303,None - 0.00 - true,,
2011-06-03,3330973.211595,0.482,None - 0.00 - true,,
2011-06-06,3336738.08073,0.173,None - 0.00 - true,,
2011-06-07,3335407.745076,-0.04,None - 0.00 - true,,
2011-06-08,3321882.215076,-0.406,None - 0.00 - true,,
2011-06-09,3338511.965076,0.501,None - 0.00 - true,,
2011-06-10,3309243.760287,-0.877,None - 0.00 - false,,
2011-06-13,3309243.760287,0,XIV - 1.00 - false,,
2011-06-14,3406731.748287,2.946,None - 0.00 - true,,
2011-06-15,3417042.979545,0.303,None - 0.00 - true,,
2011-06-16,3413606.017029,-0.101,None - 0.00 - true,,
2011-06-17,3435832.619943,0.651,None - 0.00 - true,,
2011-06-20,3437894.811201,0.06,None - 0.00 - true,,
2011-06-21,3454621.939545,0.487,None - 0.00 - true,,
2011-06-22,3459892.388685,0.153,None - 0.00 - true,,
2011-06-23,3399170.082459,-1.755,None - 0.00 - true,,
2011-06-24,3351508.939545,-1.402,None - 0.00 - true,,
2011-06-27,3339364.542459,-0.362,None - 0.00 - true,,
2011-06-28,3351050.888685,0.35,None - 0.00 - true,,
2011-06-29,3372589.773717,0.643,None - 0.00 - false,,
2011-06-30,3372589.773717,0,XIV - 1.00 - false,,
2011-07-01,3502200.983717,3.843,None - 0.00 - false,,
2011-07-05,3502200.983717,0,XIV - 1.00 - false,,
2011-07-06,3452696.213717,-1.414,XIV - 1.00 - false,,
2011-07-07,3549886.553717,2.815,XIV - 0.55 - false,,
2011-07-08,3521654.153717,-0.795,XIV - 1.00 - false,,
2011-07-11,3235578.403717,-8.123,XIV - 1.00 - false,,
2011-07-12,3152449.903717,-2.569,None - 0.00 - true,,
2011-07-13,3180719.750542,0.897,None - 0.00 - true,,
2011-07-14,3188973.626732,0.259,None - 0.00 - true,,
2011-07-15,3202592.809272,0.427,None - 0.00 - true,,
2011-07-18,3230862.965622,0.883,None - 0.00 - true,,
2011-07-19,3191450.053717,-1.22,None - 0.00 - true,,
2011-07-20,3219513.653717,0.879,None - 0.00 - true,,
2011-07-21,3194957.962447,-0.763,None - 0.00 - false,,
2011-07-22,3194957.962447,0,XIV - 1.00 - false,,
2011-07-25,3068159.882447,-3.969,XIV - 1.00 - false,,
2011-07-26,3003865.722447,-2.096,None - 0.00 - true,,
2011-07-27,2992823.064369,-0.368,None - 0.00 - true,,
2011-07-28,2995298.229564,0.083,None - 0.00 - true,,
2011-07-29,3013765.793018,0.617,None - 0.00 - true,,
2011-08-01,3002913.71533,-0.36,None - 0.00 - true,,
2011-08-02,3075261.972447,2.409,None - 0.00 - true,,
2011-08-03,3074690.821486,-0.019,None - 0.00 - true,,
2011-08-04,3058507.557252,-0.526,None - 0.00 - false,,
2011-08-05,3058507.557252,0,VXX - 1.00 - false,,
2011-08-08,3504792.357252,14.592,VXX - 1.00 - false,,
2011-08-09,3154256.677252,-10.002,VXX - 1.00 - false,,
2011-08-10,3544631.077252,12.376,VXX - 1.00 - false,,
2011-08-11,3406209.317252,-3.905,VXX - 1.00 - false,,
2011-08-12,3441063.717252,1.023,VXX - 1.00 - false,,
2011-08-15,3246874.917252,-5.643,VXX - 1.00 - false,,
2011-08-16,3315664.677252,2.119,VXX - 1.00 - false,,
2011-08-17,3381658.917252,1.99,VXX - 1.00 - false,,
2011-08-18,4074548.517252,20.49,VXX - 1.00 - false,,
2011-08-19,4281683.237252,5.084,VXX - 1.00 - false,,
2011-08-22,4412237.861252,3.049,VXX - 1.00 - false,,
2011-08-23,4204206.885252,-4.715,VXX - 1.00 - false,,
2011-08-24,4117369.637252,-2.065,VXX - 1.00 - false,,
2011-08-25,4199825.189252,2.003,VXX - 1.00 - false,,
2011-08-26,4134298.917252,-1.56,VXX - 1.00 - false,,
2011-08-29,3878368.037252,-6.19,VXX - 1.00 - false,,
2011-08-30,3918201.637252,1.027,VXX - 1.00 - false,,
2011-08-31,3924176.677252,0.152,VXX - 1.00 - false,,
2011-09-01,3976956.197252,1.345,VXX - 1.00 - false,,
2011-09-02,4175128.357252,4.983,VXX - 1.00 - false,,
2011-09-06,4298612.517252,2.958,VXX - 1.00 - false,,
2011-09-07,4146248.997252,-3.544,VXX - 1.00 - false,,
2011-09-08,4212970.277252,1.609,VXX - 1.00 - false,,
2011-09-09,4608318.757252,9.384,VXX - 1.00 - false,,
2011-09-12,4650036.517252,0.905,VXX - 1.00 - false,,
2011-09-13,4610305.317252,-0.854,VXX - 1.00 - false,,
2011-09-14,4486145.317252,-2.693,VXX - 1.00 - false,,
2011-09-15,4265637.157252,-4.915,VXX - 1.00 - false,,
2011-09-16,4182982.437252,-1.938,None - 0.00 - true,,
2011-09-19,4118349.77349,-1.545,None - 0.00 - false,,
2011-09-20,4118349.77349,0,VXX - 1.00 - false,,
2011-09-21,4339643.85349,5.373,VXX - 1.00 - false,,
2011-09-22,4779382.73349,10.133,VXX - 1.00 - false,,
2011-09-23,4826742.73349,0.991,VXX - 1.00 - false,,
2011-09-26,4661929.93349,-3.415,VXX - 1.00 - false,,
2011-09-27,4570998.73349,-1.951,VXX - 1.00 - false,,
2011-09-28,4864474.57349,6.42,VXX - 1.00 - false,,
2011-09-29,4782068.17349,-1.694,VXX - 1.00 - false,,
2011-09-30,5114535.37349,6.952,VXX - 1.00 - false,,
2011-10-03,5443213.77349,6.426,VXX - 1.00 - false,,
2011-10-04,5064826.31749,-6.952,VXX - 1.00 - false,,
2011-10-05,4819956.17349,-4.835,VXX - 1.00 - false,,
2011-10-06,4736602.57349,-1.729,None - 0.00 - true,,
2011-10-07,4697940.189334,-0.816,None - 0.00 - true,,
2011-10-10,4818648.683977,2.569,None - 0.00 - false,,
2011-10-11,4818648.683977,0,XIV - 0.45 - false,,
2011-10-12,4960379.533977,2.941,XIV - 0.45 - false,,
2011-10-13,4967055.813977,0.135,XIV - 0.45 - false,,
2011-10-14,5093693.093977,2.55,XIV - 0.45 - false,,
2011-10-17,4851253.343977,-4.76,XIV - 0.45 - false,,
2011-10-18,4923639.083977,1.492,XIV - 0.45 - false,,
2011-10-19,4767929.083977,-3.162,XIV - 0.45 - false,,
2011-10-20,4743230.143977,-0.518,XIV - 0.45 - false,,
2011-10-21,4856876.223977,2.396,XIV - 0.45 - false,,
2011-10-24,4991462.493977,2.771,XIV - 0.45 - false,,
2011-10-25,4841212.893977,-3.01,XIV - 0.80 - false,,
2011-10-26,4989396.093977,3.061,XIV - 0.45 - false,,
2011-10-27,5282319.693977,5.871,XIV - 0.45 - false,,
2011-10-28,5291990.673977,0.183,XIV - 1.00 - false,,
2011-10-31,4741638.563977,-10.4,XIV - 1.00 - false,,
2011-11-01,4068991.483977,-14.186,XIV - 0.45 - false,,
2011-11-02,4120599.483977,1.268,XIV - 0.45 - false,,
2011-11-03,4212703.193977,2.235,XIV - 0.45 - false,,
2011-11-04,4169417.153977,-1.028,XIV - 0.45 - false,,
2011-11-07,4188211.133977,0.451,XIV - 0.80 - false,,
2011-11-08,4343265.613977,3.702,XIV - 0.45 - false,,
2011-11-09,3979117.613977,-8.384,XIV - 1.00 - false,,
2011-11-10,4211297.813977,5.835,XIV - 0.45 - false,,
2011-11-11,4287874.533977,1.818,XIV - 0.45 - false,,
2011-11-14,4240203.553977,-1.112,XIV - 1.00 - false,,
2011-11-15,4286248.873977,1.086,XIV - 0.80 - false,,
2011-11-16,4126642.413977,-3.724,XIV - 0.80 - false,,
2011-11-17,3977801.613977,-3.607,XIV - 0.45 - false,,
2011-11-18,4027124.733977,1.24,XIV - 0.45 - false,,
2011-11-21,4006303.653977,-0.517,XIV - 0.80 - false,,
2011-11-22,4068397.353977,1.55,XIV - 0.80 - false,,
2011-11-23,3932336.593977,-3.344,XIV - 0.80 - false,,
2011-11-25,3883279.975977,-1.248,XIV - 0.80 - false,,
2011-11-28,4020168.826177,3.525,XIV - 0.80 - false,,
2011-11-29,4082234.526177,1.544,XIV - 0.80 - false,,
2011-11-30,4378965.246177,7.269,XIV - 1.00 - false,,
2011-12-01,4477664.496177,2.254,XIV - 1.00 - false,,
2011-12-02,4485255.056177,0.17,XIV - 1.00 - false,,
2011-12-05,4485255.056177,0,XIV - 1.00 - false,,
2011-12-06,4508026.346177,0.508,XIV - 1.00 - false,,
2011-12-07,4371405.626177,-3.031,XIV - 1.00 - false,,
2011-12-08,4181594.626177,-4.342,XIV - 1.00 - false,,
2011-12-09,4462643.666177,6.721,XIV - 0.80 - false,,
2011-12-12,4438352.186177,-0.544,XIV - 1.00 - false,,
2011-12-13,4461158.246177,0.514,XIV - 1.00 - false,,
2011-12-14,4438353.386177,-0.511,XIV - 1.00 - false,,
2011-12-15,4613199.846177,3.939,XIV - 1.00 - false,,
2011-12-16,4635997.176177,0.494,XIV - 1.00 - false,,
2011-12-19,4689188.286177,1.147,XIV - 1.00 - false,,
2011-12-20,4962711.246177,5.833,XIV - 1.00 - false,,
2011-12-21,5304424.596177,6.886,XIV - 1.00 - false,,
2011-12-22,5274069.836177,-0.572,XIV - 1.00 - false,,
2011-12-23,5145054.456177,-2.446,XIV - 1.00 - false,,
2011-12-27,5175418.696177,0.59,XIV - 1.00 - false,,
2011-12-28,4962881.616177,-4.107,XIV - 1.00 - false,,
2011-12-29,5084383.856177,2.448,XIV - 1.00 - false,,
2011-12-30,4993279.136177,-1.792,XIV - 1.00 - false,,
2012-01-03,5259050.236177,5.323,XIV - 1.00 - false,,
2012-01-04,5357714.906177,1.876,XIV - 1.00 - false,,
2012-01-05,5479125.626177,2.266,XIV - 1.00 - false,,
2012-01-06,5554990.426177,1.385,XIV - 1.00 - false,,
2012-01-09,5646015.586177,1.639,XIV - 1.00 - false,,
2012-01-10,5759778.586177,2.015,XIV - 1.00 - false,,
2012-01-11,5661203.746177,-1.711,XIV - 1.00 - false,,
2012-01-12,5744627.966177,1.474,XIV - 1.00 - false,,
2012-01-13,5585387.066177,-2.772,XIV - 1.00 - false,,
2012-01-17,5638482.696177,0.951,XIV - 1.00 - false,,
2012-01-18,5843260.686177,3.632,XIV - 1.00 - false,,
2012-01-19,5994894.286177,2.595,XIV - 1.00 - false,,
2012-01-20,6169228.536177,2.908,XIV - 1.00 - false,,
2012-01-23,6328357.716177,2.579,XIV - 1.00 - false,,
2012-01-24,6298055.076177,-0.479,XIV - 1.00 - false,,
2012-01-25,6578368.186177,4.451,XIV - 1.00 - false,,
2012-01-26,6585940.956177,0.115,XIV - 1.00 - false,,
2012-01-27,6722249.196177,2.07,XIV - 1.00 - false,,
2012-01-30,6517828.686177,-3.041,XIV - 1.00 - false,,
2012-01-31,6517828.686177,0,XIV - 1.00 - false,,
2012-02-01,6684446.346177,2.556,XIV - 1.00 - false,,
2012-02-02,6888880.086177,3.058,XIV - 1.00 - false,,
2012-02-03,7259778.236177,5.384,XIV - 1.00 - false,,
2012-02-06,7342998.186177,1.146,XIV - 1.00 - false,,
2012-02-07,7259787.806177,-1.133,XIV - 1.00 - false,,
2012-02-08,7093347.686177,-2.293,XIV - 1.00 - false,,
2012-02-09,6745254.186177,-4.907,XIV - 1.00 - false,,
2012-02-10,6184985.386177,-8.306,XIV - 1.00 - false,,
2012-02-13,6669985.706177,7.842,XIV - 0.55 - false,,
2012-02-14,6553368.226177,-1.748,XIV - 1.00 - false,,
2012-02-15,6184392.226177,-5.63,XIV - 1.00 - false,,
2012-02-16,6392066.506177,3.358,XIV - 0.55 - false,,
2012-02-17,6442814.626177,0.794,XIV - 1.00 - false,,
2012-02-21,6442814.626177,0,XIV - 1.00 - false,,
2012-02-22,6617742.688177,2.715,XIV - 1.00 - false,,
2012-02-23,7046163.802177,6.474,XIV - 1.00 - false,,
2012-02-24,6771410.002177,-3.899,XIV - 1.00 - false,,
2012-02-27,6702693.382177,-1.015,XIV - 1.00 - false,,
2012-02-28,6794325.022177,1.367,XIV - 1.00 - false,,
2012-02-29,6899687.056177,1.551,XIV - 1.00 - false,,
2012-03-01,7030987.728177,1.903,XIV - 1.00 - false,,
2012-03-02,6962296.848177,-0.977,XIV - 1.00 - false,,
2012-03-05,6977563.008177,0.219,XIV - 1.00 - false,,
2012-03-06,6443259.308177,-7.657,XIV - 1.00 - false,,
2012-03-07,6756471.018177,4.861,XIV - 0.55 - false,,
2012-03-08,6895059.468177,2.051,XIV - 1.00 - false,,
2012-03-09,7022720.458177,1.851,XIV - 1.00 - false,,
2012-03-12,7353076.418177,4.704,XIV - 1.00 - false,,
2012-03-13,7675777.658177,4.389,XIV - 1.00 - false,,
2012-03-14,7420726.658177,-3.323,XIV - 1.00 - false,,
2012-03-15,7540792.258177,1.618,XIV - 1.00 - false,,
2012-03-16,7548295.148177,0.099,XIV - 1.00 - false,,
2012-03-19,8013469.988177,6.163,XIV - 1.00 - false,,
2012-03-20,8365820.743977,4.397,XIV - 1.00 - false,,
2012-03-21,8763142.886277,4.749,XIV - 1.00 - false,,
2012-03-22,8635857.204277,-1.453,XIV - 1.00 - false,,
2012-03-23,9257619.705877,7.2,XIV - 1.00 - false,,
2012-03-26,1.01E+07,9.06,XIV - 1.00 - false,,
2012-03-27,9116248.304277,-9.707,XIV - 1.00 - false,,
2012-03-28,9003902.954277,-1.232,XIV - 1.00 - false,,
2012-03-29,9065026.576677,0.679,XIV - 1.00 - false,,
2012-03-30,9281041.925877,2.383,XIV - 1.00 - false,,
2012-04-02,9296018.665877,0.161,XIV - 1.00 - false,,
2012-04-03,9116300.905877,-1.933,XIV - 1.00 - false,,
2012-04-04,8936547.145877,-1.972,XIV - 1.00 - false,,
2012-04-05,8741774.385877,-2.18,XIV - 1.00 - false,,
2012-04-09,8188870.343277,-6.325,XIV - 0.55 - false,,
2012-04-10,7829222.407977,-4.392,XIV - 0.55 - false,,
2012-04-11,7949307.127977,1.534,XIV - 0.55 - false,,
2012-04-12,8313536.047977,4.582,XIV - 0.55 - false,,
2012-04-13,8023466.967977,-3.489,XIV - 1.00 - false,,
2012-04-16,8176663.167977,1.909,XIV - 0.55 - false,,
2012-04-17,8404116.567977,2.782,XIV - 0.55 - false,,
2012-04-18,8325858.607977,-0.931,XIV - 0.55 - false,,
2012-04-19,8292646.687977,-0.399,XIV - 0.55 - false,,
2012-04-20,8450933.407977,1.909,XIV - 0.55 - false,,
2012-04-23,8290987.387977,-1.893,XIV - 1.00 - false,,
2012-04-24,8495620.657977,2.468,XIV - 0.55 - false,,
2012-04-25,8783174.017977,3.385,XIV - 1.00 - false,,
2012-04-26,9085556.397977,3.443,XIV - 1.00 - false,,
2012-04-27,9085556.397977,0,XIV - 1.00 - false,,
2012-04-30,8886493.497977,-2.191,XIV - 1.00 - false,,
2012-05-01,9181468.297977,3.319,XIV - 0.55 - false,,
2012-05-02,9128758.627977,-0.574,XIV - 1.00 - false,,
2012-05-03,8928749.107977,-2.191,XIV - 1.00 - false,,
2012-05-04,8550868.177977,-4.232,XIV - 1.00 - false,,
2012-05-07,8676884.757977,1.474,XIV - 0.55 - false,,
2012-05-08,8619815.017977,-0.658,XIV - 0.55 - false,,
2012-05-09,8439454.177977,-2.092,XIV - 0.55 - false,,
2012-05-10,8593882.187977,1.83,XIV - 0.55 - false,,
2012-05-11,8512877.363977,-0.943,XIV - 0.55 - false,,
2012-05-14,8246359.650977,-3.131,XIV - 0.20 - false,,
2012-05-15,8161158.050977,-1.033,None - 0.00 - true,,
2012-05-16,8145897.599981,-0.187,None - 0.00 - true,,
2012-05-17,8327934.061973,2.235,None - 0.00 - true,,
2012-05-18,8423312.561973,1.145,None - 0.00 - true,,
2012-05-21,8428762.271455,0.065,None - 0.00 - false,,
2012-05-22,8428762.271455,0,XIV - 0.55 - false,,
2012-05-23,8503999.271455,0.893,None - 0.00 - false,,
2012-05-24,8503999.271455,0,XIV - 0.20 - false,,
2012-05-25,8518609.111455,0.172,XIV - 1.00 - false,,
2012-05-29,8944814.041455,5.003,None - 0.00 - true,,
2012-05-30,8997527.851455,0.589,None - 0.00 - true,,
2012-05-31,8980350.908394,-0.191,None - 0.00 - true,,
2012-06-01,9328617.724539,3.878,None - 0.00 - true,,
2012-06-04,9317956.919142,-0.114,None - 0.00 - true,,
2012-06-05,9307295.22531,-0.114,None - 0.00 - true,,
2012-06-06,9311441.729142,0.045,None - 0.00 - true,,
2012-06-07,9150930.724539,-1.724,None - 0.00 - true,,
2012-06-08,9164553.157623,0.149,None - 0.00 - false,,
2012-06-11,9164553.157623,0,XIV - 1.00 - false,,
2012-06-12,9304907.497623,1.531,None - 0.00 - true,,
2012-06-13,9344157.643971,0.422,None - 0.00 - true,,
2012-06-14,9381624.671326,0.401,None - 0.00 - true,,
2012-06-15,9386976.823442,0.057,None - 0.00 - false,,
2012-06-18,9386976.823442,0,XIV - 0.20 - false,,
2012-06-19,9422548.423442,0.379,XIV - 1.00 - false,,
2012-06-20,9799184.563442,3.997,XIV - 1.00 - false,,
2012-06-21,8652203.583442,-11.705,XIV - 1.00 - false,,
2012-06-22,9537703.91344199,10.234,XIV - 0.20 - false,,
2012-06-25,9401061.953442,-1.433,XIV - 1.00 - false,,
2012-06-26,9670966.403442,2.871,XIV - 0.65 - false,,
2012-06-27,9634679.183442,-0.375,XIV - 1.00 - false,,
2012-06-28,9914395.583442,2.903,XIV - 0.65 - false,,
2012-06-29,1.04E+07,4.4,XIV - 0.65 - false,,
2012-07-02,1.08E+07,4.118,XIV - 1.00 - false,,
2012-07-03,1.10E+07,1.985,XIV - 1.00 - false,,
2012-07-05,1.06E+07,-3.73,XIV - 1.00 - false,,
2012-07-06,1.07E+07,1.18,XIV - 1.00 - false,,
2012-07-09,1.08E+07,0.666,XIV - 1.00 - false,,
2012-07-10,1.05E+07,-2.729,XIV - 1.00 - false,,
2012-07-11,1.08E+07,3.062,XIV - 1.00 - false,,
2012-07-12,1.07E+07,-0.652,XIV - 1.00 - false,,
