Date,Equity,dayProfit%,,,,
2010-06-14,968877.923999999,0,None - 0.00 - false,,,
2010-06-15,968877.923999999,0,None - 0.00 - false,,,
2010-06-16,968877.923999999,0,None - 0.00 - false,,,
2010-06-17,968877.923999999,0,None - 0.00 - false,,,
2010-06-18,968877.923999999,0,None - 0.00 - false,,,
2010-06-21,968877.923999999,0,None - 0.00 - false,,,
2010-06-22,968877.923999999,0,None - 0.00 - false,,,
2010-06-23,968877.923999999,0,None - 0.00 - false,,,
2010-06-24,968877.923999999,0,None - 0.00 - false,,,
2010-06-25,968877.923999999,0,None - 0.00 - false,,,
2010-06-28,968877.923999999,0,XIV - 0.45 - false,,,
2010-06-29,926169.024,-4.408,None - 0.00 - false,,,
2010-06-30,926169.024,0,None - 0.00 - false,,,
2010-07-01,926169.024,0,None - 0.00 - false,,,
2010-07-02,926169.024,0,None - 0.00 - false,,,
2010-07-06,926169.024,0,XIV - 0.45 - false,,,
2010-07-07,952903.824,2.887,XIV - 1.00 - false,,,
2010-07-08,970125.593999999,1.807,XIV - 1.00 - false,,,
2010-07-09,985431.114,1.578,XIV - 1.00 - false,,,
2010-07-12,1010298.684,2.524,XIV - 1.00 - false,,,
2010-07-13,1016035.944,0.568,XIV - 1.00 - false,,,
2010-07-14,985438.984,-3.011,XIV - 1.00 - false,,,
2010-07-15,977787.344,-0.776,XIV - 1.00 - false,,,
2010-07-16,931873.904,-4.696,XIV - 1.00 - false,,,
2010-07-19,943357.964,1.232,XIV - 1.00 - false,,,
2010-07-20,1000771.064,6.086,XIV - 1.00 - false,,,
2010-07-21,987382.374,-1.338,XIV - 1.00 - false,,,
2010-07-22,1040944.414,5.425,XIV - 1.00 - false,,,
2010-07-23,1065799.504,2.388,XIV - 1.00 - false,,,
2010-07-26,1105940.584,3.766,XIV - 1.00 - false,,,
2010-07-27,1111672.924,0.518,XIV - 1.00 - false,,,
2010-07-28,1098298.164,-1.203,XIV - 1.00 - false,,,
2010-07-29,1098298.164,0,XIV - 1.00 - false,,,
2010-07-30,1109763.684,1.044,XIV - 1.00 - false,,,
2010-08-02,1172817.444,5.682,XIV - 0.45 - false,,,
2010-08-03,1166801.994,-0.513,XIV - 1.00 - false,,,
2010-08-04,1178334.054,0.988,XIV - 1.00 - false,,,
2010-08-05,1168724.954,-0.815,XIV - 1.00 - false,,,
2010-08-06,1168724.954,0,XIV - 1.00 - false,,,
2010-08-09,1187944.754,1.645,XIV - 1.00 - false,,,
2010-08-10,1182179.744,-0.485,XIV - 1.00 - false,,,
2010-08-11,1086091.244,-8.128,XIV - 1.00 - false,,,
2010-08-12,1068779.924,-1.594,XIV - 0.45 - false,,,
2010-08-13,1058391.404,-0.972,XIV - 0.45 - false,,,
2010-08-16,1064526.274,0.58,XIV - 0.45 - false,,,
2010-08-17,1079319.164,1.39,XIV - 0.45 - false,,,
2010-08-18,1087019.384,0.713,XIV - 1.00 - false,,,
2010-08-19,1053095.324,-3.121,XIV - 1.00 - false,,,
2010-08-20,1062521.724,0.895,XIV - 0.45 - false,,,
2010-08-23,1070156.424,0.719,XIV - 0.65 - false,,,
2010-08-24,1051938.324,-1.702,XIV - 1.00 - false,,,
2010-08-25,1074577.764,2.152,None - 0.00 - false,,,
2010-08-26,1074577.764,0,None - 0.00 - false,,,
2010-08-27,1074577.764,0,XIV - 0.45 - false,,,
2010-08-30,1059997.404,-1.357,XIV - 1.00 - false,,,
2010-08-31,1078311.404,1.728,XIV - 1.00 - false,,,
2010-09-01,1144230.644,6.113,XIV - 1.00 - false,,,
2010-09-02,1171680.944,2.399,XIV - 1.00 - false,,,
2010-09-03,1228398.234,4.841,XIV - 1.00 - false,,,
2010-09-07,1191823.434,-2.977,XIV - 1.00 - false,,,
2010-09-08,1221092.394,2.456,XIV - 1.00 - false,,,
2010-09-09,1233894.414,1.048,XIV - 1.00 - false,,,
2010-09-10,1259495.794,2.075,XIV - 1.00 - false,,,
2010-09-13,1321657.994,4.935,XIV - 1.00 - false,,,
2010-09-14,1319830.564,-0.138,XIV - 1.00 - false,,,
2010-09-15,1345414.864,1.938,XIV - 1.00 - false,,,
2010-09-16,1350896.164,0.407,XIV - 1.00 - false,,,
2010-09-17,1352723.194,0.135,XIV - 1.00 - false,,,
2010-09-20,1387436.194,2.566,XIV - 1.00 - false,,,
2010-09-21,1381956.574,-0.395,XIV - 1.00 - false,,,
2010-09-22,1358210.644,-1.718,XIV - 1.00 - false,,,
2010-09-23,1316191.024,-3.094,XIV - 1.00 - false,,,
2010-09-24,1387464.694,5.415,XIV - 1.00 - false,,,
2010-09-27,1380158.374,-0.527,XIV - 1.00 - false,,,
2010-09-28,1381985.054,0.132,XIV - 1.00 - false,,,
2010-09-29,1361891.904,-1.454,XIV - 1.00 - false,,,
2010-09-30,1327180.424,-2.549,XIV - 1.00 - false,,,
2010-10-01,1352764.164,1.928,XIV - 1.00 - false,,,
2010-10-04,1334493.564,-1.351,XIV - 1.00 - false,,,
2010-10-05,1398449.414,4.793,XIV - 1.00 - false,,,
2010-10-06,1414887.644,1.175,XIV - 1.00 - false,,,
2010-10-07,1425845.144,0.774,XIV - 1.00 - false,,,
2010-10-08,1480628.444,3.842,XIV - 1.00 - false,,,
2010-10-11,1517137.044,2.466,XIV - 1.00 - false,,,
2010-10-12,1566411.504,3.248,XIV - 1.00 - false,,,
2010-10-13,1602899.504,2.329,XIV - 1.00 - false,,,
2010-10-14,1555476.024,-2.959,XIV - 1.00 - false,,,
2010-10-15,1568247.874,0.821,XIV - 1.00 - false,,,
2010-10-18,1619331.074,3.257,XIV - 1.00 - false,,,
2010-10-19,1579207.254,-2.478,XIV - 1.00 - false,,,
2010-10-20,1661299.854,5.198,XIV - 1.00 - false,,,
2010-10-21,1705060.734,2.634,XIV - 1.00 - false,,,
2010-10-22,1770685.134,3.849,XIV - 1.00 - false,,,
2010-10-25,1783440.674,0.72,XIV - 1.00 - false,,,
2010-10-26,1750643.054,-1.839,XIV - 1.00 - false,,,
2010-10-27,1717839.314,-1.874,XIV - 1.00 - false,,,
2010-10-28,1721484.874,0.212,XIV - 1.00 - false,,,
2010-10-29,1723307.614,0.106,XIV - 1.00 - false,,,
2010-11-01,1732421.214,0.529,XIV - 1.00 - false,,,
2010-11-02,1772519.074,2.315,XIV - 1.00 - false,,,
2010-11-03,1872740.624,5.654,XIV - 1.00 - false,,,
2010-11-04,1989299.344,6.224,XIV - 1.00 - false,,,
2010-11-05,1991119.494,0.091,XIV - 1.00 - false,,,
2010-11-08,1978378.584,-0.64,XIV - 1.00 - false,,,
2010-11-09,1969277.334,-0.46,XIV - 1.00 - false,,,
2010-11-10,1989301.074,1.017,XIV - 1.00 - false,,,
2010-11-11,1971099.574,-0.915,XIV - 1.00 - false,,,
2010-11-12,1854599.094,-5.91,XIV - 1.00 - false,,,
2010-11-15,1883742.774,1.571,XIV - 1.00 - false,,,
2010-11-16,1801789.224,-4.351,XIV - 1.00 - false,,,
2010-11-17,1841873.884,2.225,XIV - 0.55 - false,,,
2010-11-18,1910002.404,3.699,XIV - 0.55 - false,,,
2010-11-19,1922649.584,0.662,XIV - 1.00 - false,,,
2010-11-22,1985979.704,3.294,XIV - 1.00 - false,,,
2010-11-23,1896291.104,-4.516,XIV - 1.00 - false,,,
2010-11-24,1977225.344,4.268,XIV - 0.55 - false,,,
2010-11-26,1906613.174,-3.571,XIV - 1.00 - false,,,
2010-11-29,1888463.774,-0.952,XIV - 1.00 - false,,,
2010-11-30,1753600.358,-7.141,XIV - 0.55 - false,,,
2010-12-01,1776579.428,1.31,None - 0.00 - false,,,
2010-12-02,1776579.428,0,XIV - 0.55 - false,,,
2010-12-03,1833345.488,3.195,XIV - 0.55 - false,,,
2010-12-06,1852422.631,1.041,XIV - 1.00 - false,,,
2010-12-07,1869698.935,0.933,XIV - 1.00 - false,,,
2010-12-08,1901803.828,1.717,XIV - 1.00 - false,,,
2010-12-09,1944331.429,2.236,XIV - 1.00 - false,,,
2010-12-10,1960784.834,0.846,XIV - 1.00 - false,,,
2010-12-13,1933256.255,-1.404,XIV - 1.00 - false,,,
2010-12-14,1920386.049,-0.666,XIV - 0.55 - false,,,
2010-12-15,1897625.363,-1.185,XIV - 0.55 - false,,,
2010-12-16,1911474.464,0.73,XIV - 0.55 - false,,,
2010-12-17,1934327.352,1.196,XIV - 0.55 - false,,,
2010-12-20,1962203.9259,1.441,XIV - 1.00 - false,,,
2010-12-21,1994076.2521,1.624,XIV - 1.00 - false,,,
2010-12-22,1999198.0441,0.257,XIV - 1.00 - false,,,
2010-12-23,1935657.4001,-3.178,XIV - 1.00 - false,,,
2010-12-27,1884583.9051,-2.639,XIV - 1.00 - false,,,
2010-12-28,1866487.0681,-0.96,XIV - 0.55 - false,,,
2010-12-29,1887892.9381,1.147,XIV - 0.55 - false,,,
2010-12-30,1893739.4921,0.31,XIV - 1.00 - false,,,
2010-12-31,1910672.3491,0.894,XIV - 1.00 - false,,,
2011-01-03,1978081.3111,3.528,XIV - 0.55 - false,,,
2011-01-04,1956766.3111,-1.078,XIV - 0.55 - false,,,
2011-01-05,1997505.5111,2.082,XIV - 0.55 - false,,,
2011-01-06,1991203.6401,-0.315,XIV - 0.55 - false,,,
2011-01-07,1989645.6321,-0.078,XIV - 0.55 - false,,,
2011-01-10,1992936.9261,0.165,XIV - 0.55 - false,,,
2011-01-11,2024939.7061,1.606,XIV - 0.55 - false,,,
2011-01-12,2074109.9461,2.428,XIV - 0.55 - false,,,
2011-01-13,2083987.1361,0.476,XIV - 1.00 - false,,,
2011-01-14,2174789.5461,4.357,XIV - 1.00 - false,,,
2011-01-18,2242673.1941,3.121,XIV - 1.00 - false,,,
2011-01-19,2113157.7941,-5.775,XIV - 1.00 - false,,,
2011-01-20,2137561.2081,1.155,XIV - 0.55 - false,,,
2011-01-21,2126891.6401,-0.499,XIV - 0.20 - false,,,
2011-01-24,2135901.5841,0.424,XIV - 0.20 - false,,,
2011-01-25,2137966.5471,0.097,XIV - 0.55 - false,,,
2011-01-26,2181907.8271,2.055,XIV - 0.55 - false,,,
2011-01-27,2207545.6231,1.175,XIV - 0.55 - false,,,
2011-01-28,2103426.4391,-4.717,XIV - 0.55 - false,,,
2011-01-31,2104675.8641,0.059,None - 0.00 - false,,,
2011-02-01,2104675.8641,0,None - 0.00 - false,,,
2011-02-02,2104675.8641,0,None - 0.00 - false,,,
2011-02-03,2104675.8641,0,None - 0.00 - false,,,
2011-02-04,2104675.8641,0,None - 0.00 - false,,,
2011-02-07,2104675.8641,0,XIV - 0.55 - false,,,
2011-02-08,2124797.4816,0.956,XIV - 0.20 - false,,,
2011-02-09,2121228.8346,-0.168,XIV - 0.55 - false,,,
2011-02-10,2121905.1126,0.032,XIV - 0.55 - false,,,
2011-02-11,2143390.0046,1.013,None - 0.00 - false,,,
2011-02-14,2143390.0046,0,None - 0.00 - false,,,
2011-02-15,2143390.0046,0,XIV - 0.20 - false,,,
2011-02-16,2137651.0156,-0.268,None - 0.00 - false,,,
2011-02-17,2137651.0156,0,None - 0.00 - false,,,
2011-02-18,2137651.0156,0,None - 0.00 - false,,,
2011-02-22,2137651.0156,0,None - 0.00 - false,,,
2011-02-23,2137651.0156,0,None - 0.00 - false,,,
2011-02-24,2137651.0156,0,None - 0.00 - false,,,
2011-02-25,2137651.0156,0,None - 0.00 - false,,,
2011-02-28,2137651.0156,0,None - 0.00 - false,,,
2011-03-01,2137651.0156,0,None - 0.00 - false,,,
2011-03-02,2137651.0156,0,None - 0.00 - false,,,
2011-03-03,2137651.0156,0,None - 0.00 - false,,,
2011-03-04,2137651.0156,0,None - 0.00 - false,,,
2011-03-07,2137651.0156,0,None - 0.00 - false,,,
2011-03-08,2137651.0156,0,None - 0.00 - false,,,
2011-03-09,2137651.0156,0,None - 0.00 - false,,,
2011-03-10,2137651.0156,0,None - 0.00 - false,,,
2011-03-11,2137651.0156,0,None - 0.00 - false,,,
2011-03-14,2137651.0156,0,None - 0.00 - false,,,
2011-03-15,2137651.0156,0,None - 0.00 - false,,,
2011-03-16,2137651.0156,0,None - 0.00 - false,,,
2011-03-17,2137651.0156,0,None - 0.00 - false,,,
2011-03-18,2137651.0156,0,None - 0.00 - false,,,
2011-03-21,2137651.0156,0,None - 0.00 - false,,,
2011-03-22,2137651.0156,0,None - 0.00 - false,,,
2011-03-23,2137651.0156,0,None - 0.00 - false,,,
2011-03-24,2137651.0156,0,None - 0.00 - false,,,
2011-03-25,2137651.0156,0,XIV - 0.45 - false,,,
2011-03-28,2125641.6856,-0.562,XIV - 0.45 - false,,,
2011-03-29,2147637.7826,1.035,None - 0.00 - false,,,
2011-03-30,2147637.7826,0,XIV - 0.45 - false,,,
2011-03-31,2149625.6166,0.093,XIV - 0.45 - false,,,
2011-04-01,2158457.8596,0.411,XIV - 0.45 - false,,,
2011-04-04,2167858.4196,0.436,XIV - 0.45 - false,,,
2011-04-05,2183848.5996,0.738,XIV - 0.45 - false,,,
2011-04-06,2188347.1806,0.206,XIV - 0.45 - false,,,
2011-04-07,2180511.5736,-0.358,XIV - 0.45 - false,,,
2011-04-08,2162549.9496,-0.824,XIV - 1.00 - false,,,
2011-04-11,2184755.1816,1.027,XIV - 0.45 - false,,,
2011-04-12,2176463.0856,-0.38,XIV - 0.45 - false,,,
2011-04-13,2191419.0336,0.687,XIV - 0.45 - false,,,
2011-04-14,2199815.9416,0.383,XIV - 0.80 - false,,,
2011-04-15,2239355.2216,1.797,XIV - 1.00 - false,,,
2011-04-18,2185835.8606,-2.39,XIV - 1.00 - false,,,
2011-04-19,2296330.8166,5.055,XIV - 1.00 - false,,,
2011-04-20,2388886.5196,4.031,XIV - 1.00 - false,,,
2011-04-21,2457866.5746,2.888,XIV - 1.00 - false,,,
2011-04-25,2514762.8006,2.315,XIV - 1.00 - false,,,
2011-04-26,2570008.0396,2.197,XIV - 1.00 - false,,,
2011-04-27,2601718.8406,1.234,XIV - 1.00 - false,,,
2011-04-28,2637593.6186,1.379,XIV - 1.00 - false,,,
2011-04-29,2629854.0426,-0.293,XIV - 1.00 - false,,,
2011-05-02,2554391.1486,-2.869,XIV - 1.00 - false,,,
2011-05-03,2500791.8286,-2.098,XIV - 1.00 - false,,,
2011-05-04,2470114.5146,-1.227,XIV - 1.00 - false,,,
2011-05-05,2400858.3446,-2.804,XIV - 1.00 - false,,,
2011-05-06,2456130.2956,2.302,XIV - 0.45 - false,,,
2011-05-09,2489375.1916,1.354,XIV - 0.45 - false,,,
2011-05-10,2528999.1216,1.592,XIV - 1.00 - false,,,
2011-05-11,2482724.8236,-1.83,XIV - 1.00 - false,,,
2011-05-12,2506283.154,0.949,XIV - 1.00 - false,,,
2011-05-13,2473241.2363,-1.318,XIV - 1.00 - false,,,
2011-05-16,2424800.1823,-1.959,XIV - 1.00 - false,,,
2011-05-17,2468362.7953,1.797,XIV - 0.45 - false,,,
2011-05-18,2496888.8803,1.156,XIV - 0.80 - false,,,
2011-05-19,2538727.5763,1.676,XIV - 1.00 - false,,,
2011-05-20,2511660.9521,-1.066,XIV - 1.00 - false,,,
2011-05-23,2426670.0573,-3.384,XIV - 1.00 - false,,,
2011-05-24,2434858.7293,0.337,XIV - 0.45 - false,,,
2011-05-25,2466370.1053,1.294,XIV - 1.00 - false,,,
2011-05-26,2516955.1853,2.051,XIV - 1.00 - false,,,
2011-05-27,2564889.8303,1.904,XIV - 1.00 - false,,,
2011-05-31,2639348.2703,2.903,XIV - 1.00 - false,,,
2011-06-01,2463114.6263,-6.677,XIV - 1.00 - false,,,
2011-06-02,2495218.0823,1.303,None - 0.00 - false,,,
2011-06-03,2495218.0823,0,None - 0.00 - false,,,
2011-06-06,2495218.0823,0,None - 0.00 - false,,,
2011-06-07,2495218.0823,0,None - 0.00 - false,,,
2011-06-08,2495218.0823,0,None - 0.00 - false,,,
2011-06-09,2495218.0823,0,None - 0.00 - false,,,
2011-06-10,2495218.0823,0,None - 0.00 - false,,,
2011-06-13,2495218.0823,0,XIV - 1.00 - false,,,
2011-06-14,2568725.4773,2.946,None - 0.00 - false,,,
2011-06-15,2568725.4773,0,None - 0.00 - false,,,
2011-06-16,2568725.4773,0,None - 0.00 - false,,,
2011-06-17,2568725.4773,0,None - 0.00 - false,,,
2011-06-20,2568725.4773,0,None - 0.00 - false,,,
2011-06-21,2568725.4773,0,None - 0.00 - false,,,
2011-06-22,2568725.4773,0,None - 0.00 - false,,,
2011-06-23,2568725.4773,0,None - 0.00 - false,,,
2011-06-24,2568725.4773,0,None - 0.00 - false,,,
2011-06-27,2568725.4773,0,None - 0.00 - false,,,
2011-06-28,2568725.4773,0,None - 0.00 - false,,,
2011-06-29,2568725.4773,0,None - 0.00 - false,,,
2011-06-30,2568725.4773,0,XIV - 1.00 - false,,,
2011-07-01,2667443.1673,3.843,None - 0.00 - false,,,
2011-07-05,2667443.1673,0,XIV - 1.00 - false,,,
2011-07-06,2629737.9373,-1.414,XIV - 1.00 - false,,,
2011-07-07,2703762.5073,2.815,XIV - 0.55 - false,,,
2011-07-08,2682259.3473,-0.795,XIV - 1.00 - false,,,
2011-07-11,2464371.1973,-8.123,XIV - 1.00 - false,,,
2011-07-12,2401056.6473,-2.569,None - 0.00 - false,,,
2011-07-13,2401056.6473,0,None - 0.00 - false,,,
2011-07-14,2401056.6473,0,None - 0.00 - false,,,
2011-07-15,2401056.6473,0,None - 0.00 - false,,,
2011-07-18,2401056.6473,0,None - 0.00 - false,,,
2011-07-19,2401056.6473,0,None - 0.00 - false,,,
2011-07-20,2401056.6473,0,None - 0.00 - false,,,
2011-07-21,2401056.6473,0,None - 0.00 - false,,,
2011-07-22,2401056.6473,0,XIV - 1.00 - false,,,
2011-07-25,2305766.0973,-3.969,XIV - 1.00 - false,,,
2011-07-26,2257448.1673,-2.096,None - 0.00 - false,,,
2011-07-27,2257448.1673,0,None - 0.00 - false,,,
2011-07-28,2257448.1673,0,None - 0.00 - false,,,
2011-07-29,2257448.1673,0,None - 0.00 - false,,,
2011-08-01,2257448.1673,0,None - 0.00 - false,,,
2011-08-02,2257448.1673,0,None - 0.00 - false,,,
2011-08-03,2257448.1673,0,None - 0.00 - false,,,
2011-08-04,2257448.1673,0,None - 0.00 - false,,,
2011-08-05,2257448.1673,0,VXX - 1.00 - false,,,
2011-08-08,2587012.3273,14.599,VXX - 1.00 - false,,,
2011-08-09,2328390.8873,-9.997,VXX - 1.00 - false,,,
2011-08-10,2616667.3673,12.381,VXX - 1.00 - false,,,
2011-08-11,2514541.2873,-3.903,VXX - 1.00 - false,,,
2011-08-12,2540256.4873,1.023,VXX - 1.00 - false,,,
2011-08-15,2396986.0873,-5.64,VXX - 1.00 - false,,,
2011-08-16,2447784.6793,2.119,VXX - 1.00 - false,,,
2011-08-17,2496349.6713,1.984,VXX - 1.00 - false,,,
2011-08-18,3006245.3513,20.426,VXX - 1.00 - false,,,
2011-08-19,3159067.1113,5.083,VXX - 1.00 - false,,,
2011-08-22,3255388.9033,3.049,VXX - 1.00 - false,,,
2011-08-23,3101905.8953,-4.715,VXX - 1.00 - false,,,
2011-08-24,3037838.3113,-2.065,VXX - 1.00 - false,,,
2011-08-25,3098673.1273,2.003,VXX - 1.00 - false,,,
2011-08-26,3050328.5513,-1.56,VXX - 1.00 - false,,,
2011-08-29,2861505.5113,-6.19,VXX - 1.00 - false,,,
2011-08-30,2890894.3113,1.027,VXX - 1.00 - false,,,
2011-08-31,2895302.6313,0.152,VXX - 1.00 - false,,,
2011-09-01,2934242.7913,1.345,VXX - 1.00 - false,,,
2011-09-02,3080452.0713,4.983,VXX - 1.00 - false,,,
2011-09-06,3171557.3513,2.958,VXX - 1.00 - false,,,
2011-09-07,3059145.1913,-3.544,VXX - 1.00 - false,,,
2011-09-08,3108371.4313,1.609,VXX - 1.00 - false,,,
2011-09-09,3400055.2713,9.384,VXX - 1.00 - false,,,
2011-09-12,3430805.9913,0.904,VXX - 1.00 - false,,,
2011-09-13,3401519.5913,-0.854,VXX - 1.00 - false,,,
2011-09-14,3309999.5913,-2.691,VXX - 1.00 - false,,,
2011-09-15,3146891.7513,-4.928,VXX - 1.00 - false,,,
2011-09-16,3085909.9913,-1.938,None - 0.00 - false,,,
2011-09-19,3085909.9913,0,None - 0.00 - false,,,
2011-09-20,3085909.9913,0,VXX - 1.00 - false,,,
2011-09-21,3251731.4313,5.374,VXX - 1.00 - false,,,
2011-09-22,3581239.2713,10.133,VXX - 1.00 - false,,,
2011-09-23,3616695.2713,0.99,VXX - 1.00 - false,,,
2011-09-26,3493308.3913,-3.412,VXX - 1.00 - false,,,
2011-09-27,3425232.8713,-1.949,VXX - 1.00 - false,,,
2011-09-28,3645141.9913,6.42,VXX - 1.00 - false,,,
2011-09-29,3583448.5513,-1.692,VXX - 1.00 - false,,,
2011-09-30,3832349.6713,6.946,VXX - 1.00 - false,,,
2011-10-03,4078414.3113,6.421,VXX - 1.00 - false,,,
2011-10-04,3795135.0537,-6.946,VXX - 1.00 - false,,,
2011-10-05,3611813.3513,-4.83,VXX - 1.00 - false,,,
2011-10-06,3549410.7913,-1.728,None - 0.00 - false,,,
2011-10-07,3549410.7913,0,None - 0.00 - false,,,
2011-10-10,3549410.7913,0,None - 0.00 - false,,,
2011-10-11,3549410.7913,0,XIV - 0.45 - false,,,
2011-10-12,3653809.5013,2.941,XIV - 0.45 - false,,,
2011-10-13,3658727.2413,0.135,XIV - 0.45 - false,,,
2011-10-14,3752008.1213,2.55,XIV - 0.45 - false,,,
2011-10-17,3573427.1213,-4.76,XIV - 0.45 - false,,,
2011-10-18,3626746.3313,1.492,XIV - 0.45 - false,,,
2011-10-19,3512050.8513,-3.162,XIV - 0.45 - false,,,
2011-10-20,3493857.6413,-0.518,XIV - 0.45 - false,,,
2011-10-21,3577569.0013,2.396,XIV - 0.45 - false,,,
2011-10-24,3676705.0513,2.771,XIV - 0.45 - false,,,
2011-10-25,3566031.6013,-3.01,XIV - 0.80 - false,,,
2011-10-26,3675183.1213,3.061,XIV - 0.45 - false,,,
2011-10-27,3890950.5213,5.871,XIV - 0.45 - false,,,
2011-10-28,3898074.1413,0.183,XIV - 1.00 - false,,,
2011-10-31,3492685.3113,-10.4,XIV - 1.00 - false,,,
2011-11-01,2997214.1313,-14.186,XIV - 0.45 - false,,,
2011-11-02,3035228.5313,1.268,XIV - 0.45 - false,,,
2011-11-03,3103072.0013,2.235,XIV - 0.45 - false,,,
2011-11-04,3071187.5613,-1.028,XIV - 0.45 - false,,,
2011-11-07,3085031.1813,0.451,XIV - 0.80 - false,,,
2011-11-08,3199244.0213,3.702,XIV - 0.45 - false,,,
2011-11-09,2931013.5013,-8.384,XIV - 1.00 - false,,,
2011-11-10,3102037.2013,5.835,XIV - 0.45 - false,,,
2011-11-11,3158443.4413,1.818,XIV - 0.45 - false,,,
2011-11-14,3123329.0613,-1.112,XIV - 1.00 - false,,,
2011-11-15,3157245.9813,1.086,XIV - 0.80 - false,,,
2011-11-16,3039679.9613,-3.724,XIV - 0.80 - false,,,
2011-11-17,2930043.8813,-3.607,XIV - 0.45 - false,,,
2011-11-18,2966375.1413,1.24,XIV - 0.45 - false,,,
2011-11-21,2951038.3613,-0.517,XIV - 0.80 - false,,,
2011-11-22,2996776.5613,1.55,XIV - 0.80 - false,,,
2011-11-23,2896554.2413,-3.344,XIV - 0.80 - false,,,
2011-11-25,2860419.2275,-1.248,XIV - 0.80 - false,,,
2011-11-28,2961251.5379,3.525,XIV - 0.80 - false,,,
2011-11-29,3006969.0379,1.544,XIV - 0.80 - false,,,
2011-11-30,3225540.3979,7.269,XIV - 1.00 - false,,,
2011-12-01,3298242.1179,2.254,XIV - 1.00 - false,,,
2011-12-02,3303833.3079,0.17,XIV - 1.00 - false,,,
2011-12-05,3303833.3079,0,XIV - 1.00 - false,,,
2011-12-06,3320606.6079,0.508,XIV - 1.00 - false,,,
2011-12-07,3219972.0279,-3.031,XIV - 1.00 - false,,,
2011-12-08,3080157.5279,-4.342,XIV - 1.00 - false,,,
2011-12-09,3287177.7079,6.721,XIV - 0.80 - false,,,
2011-12-12,3269284.6279,-0.544,XIV - 1.00 - false,,,
2011-12-13,3286083.5179,0.514,XIV - 1.00 - false,,,
2011-12-14,3269285.4679,-0.511,XIV - 1.00 - false,,,
2011-12-15,3398077.1879,3.939,XIV - 1.00 - false,,,
2011-12-16,3414869.6579,0.494,XIV - 1.00 - false,,,
2011-12-19,3454050.1979,1.147,XIV - 1.00 - false,,,
2011-12-20,3655526.7179,5.833,XIV - 1.00 - false,,,
2011-12-21,3907232.4179,6.886,XIV - 1.00 - false,,,
2011-12-22,3884873.1379,-0.572,XIV - 1.00 - false,,,
2011-12-23,3789840.5879,-2.446,XIV - 1.00 - false,,,
2011-12-27,3812206.8279,0.59,XIV - 1.00 - false,,,
2011-12-28,3655652.3879,-4.107,XIV - 1.00 - false,,,
2011-12-29,3745150.7879,2.448,XIV - 1.00 - false,,,
2011-12-30,3678043.1879,-1.792,XIV - 1.00 - false,,,
2012-01-03,3873809.7379,5.323,XIV - 1.00 - false,,,
2012-01-04,3946485.9779,1.876,XIV - 1.00 - false,,,
2012-01-05,4035917.0179,2.266,XIV - 1.00 - false,,,
2012-01-06,4091798.9179,1.385,XIV - 1.00 - false,,,
2012-01-09,4158847.9579,1.639,XIV - 1.00 - false,,,
2012-01-10,4242645.6079,2.015,XIV - 1.00 - false,,,
2012-01-11,4170035.5379,-1.711,XIV - 1.00 - false,,,
2012-01-12,4231485.7179,1.474,XIV - 1.00 - false,,,
2012-01-13,4114188.9579,-2.772,XIV - 1.00 - false,,,
2012-01-17,4153299.1479,0.951,XIV - 1.00 - false,,,
2012-01-18,4304138.1579,3.632,XIV - 1.00 - false,,,
2012-01-19,4415831.3579,2.595,XIV - 1.00 - false,,,
2012-01-20,4544245.6479,2.908,XIV - 1.00 - false,,,
2012-01-23,4661460.0879,2.579,XIV - 1.00 - false,,,
2012-01-24,4639139.2079,-0.479,XIV - 1.00 - false,,,
2012-01-25,4845617.3379,4.451,XIV - 1.00 - false,,,
2012-01-26,4851195.4279,0.115,XIV - 1.00 - false,,,
2012-01-27,4951599.7879,2.07,XIV - 1.00 - false,,,
2012-01-30,4801024.0279,-3.041,XIV - 1.00 - false,,,
2012-01-31,4801024.0279,0,XIV - 1.00 - false,,,
2012-02-01,4923754.3279,2.556,XIV - 1.00 - false,,,
2012-02-02,5074340.0779,3.058,XIV - 1.00 - false,,,
2012-02-03,5347543.0079,5.384,XIV - 1.00 - false,,,
2012-02-06,5408842.7079,1.146,XIV - 1.00 - false,,,
2012-02-07,5347550.0479,-1.133,XIV - 1.00 - false,,,
2012-02-08,5224950.4279,-2.293,XIV - 1.00 - false,,,
2012-02-09,4968545.0479,-4.907,XIV - 1.00 - false,,,
2012-02-10,4555852.2279,-8.306,XIV - 1.00 - false,,,
2012-02-13,4913102.7879,7.842,XIV - 0.55 - false,,,
2012-02-14,4827202.4279,-1.748,XIV - 1.00 - false,,,
2012-02-15,4555415.3879,-5.63,XIV - 1.00 - false,,,
2012-02-16,4708387.9379,3.358,XIV - 0.55 - false,,,
2012-02-17,4745768.8979,0.794,XIV - 1.00 - false,,,
2012-02-21,4745768.8979,0,XIV - 1.00 - false,,,
2012-02-22,4874620.7859,2.715,XIV - 1.00 - false,,,
2012-02-23,5190195.0669,6.474,XIV - 1.00 - false,,,
2012-02-24,4987811.7069,-3.899,XIV - 1.00 - false,,,
2012-02-27,4937195.0769,-1.015,XIV - 1.00 - false,,,
2012-02-28,5004690.8769,1.367,XIV - 1.00 - false,,,
2012-02-29,5082300.4209,1.551,XIV - 1.00 - false,,,
2012-03-01,5179016.1929,1.903,XIV - 1.00 - false,,,
2012-03-02,5128418.6429,-0.977,XIV - 1.00 - false,,,
