Date,Equity,dayProfit%,,,,
2011-11-28,3200029.485871,3.525,XIV - 0.80 - false,,,
2011-11-29,3249433.385871,1.544,XIV - 0.80 - false,,,
2011-11-30,3485628.905871,7.269,XIV - 1.00 - false,,,
2011-12-01,3564192.845871,2.254,XIV - 1.00 - false,,,
2011-12-02,3570234.875871,0.17,XIV - 1.00 - false,,,
2011-12-05,3570234.875871,0,XIV - 1.00 - false,,,
2011-12-06,3588360.665871,0.508,XIV - 1.00 - false,,,
2011-12-07,3479611.505871,-3.031,XIV - 1.00 - false,,,
2011-12-08,3328523.255871,-4.342,XIV - 1.00 - false,,,
2011-12-09,3552236.355871,6.721,XIV - 0.80 - false,,,
2011-12-12,3532900.475871,-0.544,XIV - 1.00 - false,,,
2011-12-13,3551053.955871,0.514,XIV - 1.00 - false,,,
2011-12-14,3532901.435871,-0.511,XIV - 1.00 - false,,,
2011-12-15,3672078.115871,3.939,XIV - 1.00 - false,,,
2011-12-16,3690224.635871,0.494,XIV - 1.00 - false,,,
2011-12-19,3732564.415871,1.147,XIV - 1.00 - false,,,
2011-12-20,3950287.015871,5.833,XIV - 1.00 - false,,,
2011-12-21,4222288.615871,6.886,XIV - 1.00 - false,,,
2011-12-22,4198126.415871,-0.572,XIV - 1.00 - false,,,
2011-12-23,4095431.115871,-2.446,XIV - 1.00 - false,,,
2011-12-27,4119600.835871,0.59,XIV - 1.00 - false,,,
2011-12-28,3950422.595871,-4.107,XIV - 1.00 - false,,,
2011-12-29,4047137.635871,2.448,XIV - 1.00 - false,,,
2011-12-30,3974618.875871,-1.792,XIV - 1.00 - false,,,
2012-01-03,4186171.125871,5.323,XIV - 1.00 - false,,,
2012-01-04,4264707.505871,1.876,XIV - 1.00 - false,,,
2012-01-05,4361349.745871,2.266,XIV - 1.00 - false,,,
2012-01-06,4421737.645871,1.385,XIV - 1.00 - false,,,
2012-01-09,4494193.045871,1.639,XIV - 1.00 - false,,,
2012-01-10,4584747.595871,2.015,XIV - 1.00 - false,,,
2012-01-11,4506282.585871,-1.711,XIV - 1.00 - false,,,
2012-01-12,4572687.715871,1.474,XIV - 1.00 - false,,,
2012-01-13,4445932.975871,-2.772,XIV - 1.00 - false,,,
2012-01-17,4488196.735871,0.951,XIV - 1.00 - false,,,
2012-01-18,4651198.705871,3.632,XIV - 1.00 - false,,,
2012-01-19,4771898.105871,2.595,XIV - 1.00 - false,,,
2012-01-20,4910666.995871,2.908,XIV - 1.00 - false,,,
2012-01-23,5037332.905871,2.579,XIV - 1.00 - false,,,
2012-01-24,5013212.185871,-0.479,XIV - 1.00 - false,,,
2012-01-25,5236339.575871,4.451,XIV - 1.00 - false,,,
2012-01-26,5242367.445871,0.115,XIV - 1.00 - false,,,
2012-01-27,5350867.845871,2.07,XIV - 1.00 - false,,,
2012-01-30,5188150.455871,-3.041,XIV - 1.00 - false,,,
2012-01-31,5188150.455871,0,XIV - 1.00 - false,,,
2012-02-01,5320777.015871,2.556,XIV - 1.00 - false,,,
2012-02-02,5483504.935871,3.058,XIV - 1.00 - false,,,
2012-02-03,5778737.775871,5.384,XIV - 1.00 - false,,,
2012-02-06,5844980.325871,1.146,XIV - 1.00 - false,,,
2012-02-07,5778745.365871,-1.133,XIV - 1.00 - false,,,
2012-02-08,5646260.045871,-2.293,XIV - 1.00 - false,,,
2012-02-09,5369179.965871,-4.907,XIV - 1.00 - false,,,
2012-02-10,4923209.345871,-8.306,XIV - 1.00 - false,,,
2012-02-13,5309266.945871,7.842,XIV - 0.55 - false,,,
2012-02-14,5216440.225871,-1.748,XIV - 1.00 - false,,,
2012-02-15,4922737.345871,-5.63,XIV - 1.00 - false,,,
2012-02-16,5088044.575871,3.358,XIV - 0.55 - false,,,
2012-02-17,5128439.815871,0.794,XIV - 1.00 - false,,,
2012-02-21,5128439.815871,0,XIV - 1.00 - false,,,
2012-02-22,5267681.433871,2.715,XIV - 1.00 - false,,,
2012-02-23,5608702.113871,6.474,XIV - 1.00 - false,,,
2012-02-24,5389999.593871,-3.899,XIV - 1.00 - false,,,
2012-02-27,5335301.553871,-1.015,XIV - 1.00 - false,,,
2012-02-28,5408239.833871,1.367,XIV - 1.00 - false,,,
2012-02-29,5492107.401871,1.551,XIV - 1.00 - false,,,
2012-03-01,5596621.825871,1.903,XIV - 1.00 - false,,,
2012-03-02,5541944.305871,-0.977,XIV - 1.00 - false,,,
2012-03-05,5554096.065871,0.219,XIV - 1.00 - false,,,
2012-03-06,5128793.565871,-7.657,XIV - 1.00 - false,,,
2012-03-07,5378108.005871,4.861,XIV - 0.55 - false,,,
2012-03-08,5488423.375871,2.051,XIV - 1.00 - false,,,
2012-03-09,5590040.705871,1.851,XIV - 1.00 - false,,,
2012-03-12,5853001.865871,4.704,XIV - 1.00 - false,,,
2012-03-13,6109870.105871,4.389,XIV - 1.00 - false,,,
2012-03-14,5906851.345871,-3.323,XIV - 1.00 - false,,,
2012-03-15,6002422.865871,1.618,XIV - 1.00 - false,,,
2012-03-16,6008395.115871,0.099,XIV - 1.00 - false,,,
2012-03-19,6378670.895871,6.163,XIV - 1.00 - false,,,
2012-03-20,6659139.638971,4.397,XIV - 1.00 - false,,,
2012-03-21,6975405.780571,4.749,XIV - 1.00 - false,,,
2012-03-22,6874087.274771,-1.453,XIV - 1.00 - false,,,
2012-03-23,7369005.718571,7.2,XIV - 1.00 - false,,,
2012-03-26,8036615.561271,9.06,XIV - 1.00 - false,,,
2012-03-27,7256475.191271,-9.707,XIV - 1.00 - false,,,
2012-03-28,7167048.941271,-1.232,XIV - 1.00 - false,,,
2012-03-29,7215702.941271,0.679,XIV - 1.00 - false,,,
2012-03-30,7387649.616871,2.383,XIV - 1.00 - false,,,
2012-04-02,7399570.996871,0.161,XIV - 1.00 - false,,,
2012-04-03,7256516.836871,-1.933,XIV - 1.00 - false,,,
2012-04-04,7113434.116871,-1.972,XIV - 1.00 - false,,,
2012-04-05,6958396.376871,-2.18,XIV - 1.00 - false,,,
2012-04-09,6518288.466171,-6.325,XIV - 0.55 - false,,,
2012-04-10,6232011.175971,-4.392,XIV - 0.55 - false,,,
2012-04-11,6327597.855971,1.534,XIV - 0.55 - false,,,
2012-04-12,6617521.915971,4.582,XIV - 0.55 - false,,,
2012-04-13,6386628.495971,-3.489,XIV - 1.00 - false,,,
2012-04-16,6508571.695971,1.909,XIV - 0.55 - false,,,
2012-04-17,6689622.895971,2.782,XIV - 0.55 - false,,,
2012-04-18,6627330.065971,-0.931,XIV - 0.55 - false,,,
2012-04-19,6600893.585971,-0.399,XIV - 0.55 - false,,,
2012-04-20,6726889.04597101,1.909,XIV - 0.55 - false,,,
2012-04-23,6599573.155971,-1.893,XIV - 1.00 - false,,,
2012-04-24,6762460.105971,2.468,XIV - 0.55 - false,,,
2012-04-25,6991351.045971,3.385,XIV - 1.00 - false,,,
2012-04-26,7232045.645971,3.443,XIV - 1.00 - false,,,
2012-04-27,7232045.645971,0,XIV - 1.00 - false,,,
2012-04-30,7073592.905971,-2.191,XIV - 1.00 - false,,,
2012-05-01,7308390.90597101,3.319,XIV - 0.55 - false,,,
2012-05-02,7266434.445971,-0.574,XIV - 1.00 - false,,,
2012-05-03,7107228.13597101,-2.191,XIV - 1.00 - false,,,
2012-05-04,6806437.27597101,-4.232,XIV - 1.00 - false,,,
2012-05-07,6906745.77597101,1.474,XIV - 0.55 - false,,,
2012-05-08,6861318.71597101,-0.658,XIV - 0.55 - false,,,
2012-05-09,6717752.43597101,-2.092,XIV - 0.55 - false,,,
2012-05-10,6840676.05597101,1.83,XIV - 0.55 - false,,,
2012-05-11,6776196.77397101,-0.943,XIV - 0.55 - false,,,
2012-05-14,6564050.49797101,-3.131,XIV - 0.20 - false,,,
2012-05-15,6496230.54797101,-1.033,None - 0.00 - true,,,
2012-05-16,6514918.47887401,0.288,None - 0.00 - true,,,
2012-05-17,6630251.50969201,1.77,None - 0.00 - true,,,
2012-05-18,6631854.23239201,0.024,None - 0.00 - true,,,
2012-05-21,6617971.21501801,-0.209,None - 0.00 - false,,,
2012-05-22,6617971.21501801,0,XIV - 0.55 - false,,,
2012-05-23,6677044.66501801,0.893,None - 0.00 - false,,,
2012-05-24,6677044.66501801,0,XIV - 0.20 - false,,,
2012-05-25,6688515.78501801,0.172,XIV - 1.00 - false,,,
2012-05-29,7023157.19501801,5.003,None - 0.00 - true,,,
2012-05-30,7201272.29516201,2.536,None - 0.00 - true,,,
2012-05-31,7284623.59347801,1.157,None - 0.00 - true,,,
2012-06-01,7457560.43133401,2.374,None - 0.00 - true,,,
2012-06-04,7398636.55722001,-0.79,None - 0.00 - true,,,
2012-06-05,7299667.15711401,-1.338,None - 0.00 - true,,,
2012-06-06,7153792.43848001,-1.998,None - 0.00 - true,,,
2012-06-07,7164662.50864401,0.152,None - 0.00 - true,,,
2012-06-08,7162945.39392801,-0.024,None - 0.00 - false,,,
2012-06-11,7162945.39392801,0,XIV - 1.00 - false,,,
2012-06-12,7272645.19392801,1.531,None - 0.00 - true,,,
2012-06-13,7344421.09506801,0.987,None - 0.00 - true,,,
2012-06-14,7335086.21373801,-0.127,None - 0.00 - true,,,
2012-06-15,7375932.82401801,0.557,None - 0.00 - false,,,
2012-06-18,7375932.82401801,0,XIV - 0.20 - false,,,
2012-06-19,7403883.62401801,0.379,XIV - 1.00 - false,,,
2012-06-20,7699830.26401801,3.997,XIV - 1.00 - false,,,
2012-06-21,6798575.15401801,-11.705,XIV - 1.00 - false,,,
2012-06-22,7494367.18401801,10.234,XIV - 0.20 - false,,,
2012-06-25,7386999.40401801,-1.433,XIV - 1.00 - false,,,
2012-06-26,7599079.88401801,2.871,XIV - 0.65 - false,,,
2012-06-27,7570566.74401801,-0.375,XIV - 1.00 - false,,,
2012-06-28,7790357.24401801,2.903,XIV - 0.65 - false,,,
2012-06-29,8133132.68401801,4.4,XIV - 0.65 - false,,,
2012-07-02,8468087.48401801,4.118,XIV - 1.00 - false,,,
2012-07-03,8636175.80401801,1.985,XIV - 1.00 - false,,,
2012-07-05,8314070.00401801,-3.73,XIV - 1.00 - false,,,
2012-07-06,8412140.56401801,1.18,XIV - 1.00 - false,,,
2012-07-09,8468174.32401801,0.666,XIV - 1.00 - false,,,
2012-07-10,8237050.57401801,-2.729,XIV - 1.00 - false,,,
2012-07-11,8489256.85401801,3.062,XIV - 1.00 - false,,,
2012-07-12,8433928.17701801,-0.652,XIV - 1.00 - false,,,
2012-07-13,8909506.56701801,5.639,XIV - 1.00 - false,,,
2012-07-16,9000510.72701801,1.021,XIV - 1.00 - false,,,
2012-07-17,9336492.00701801,3.733,XIV - 1.00 - false,,,
2012-07-18,9238533.16701801,-1.049,XIV - 1.00 - false,,,
2012-07-19,9462463.08701801,2.424,XIV - 1.00 - false,,,
2012-07-20,8930756.44701801,-5.619,XIV - 1.00 - false,,,
2012-07-23,8363728.09701801,-6.349,XIV - 1.00 - false,,,
2012-07-24,7999460.29701801,-4.355,XIV - 0.65 - false,,,
2012-07-25,8067791.89701801,0.854,None - 0.00 - false,,,
2012-07-26,8067791.89701801,0,XIV - 0.45 - false,,,
2012-07-27,8161299.41701801,1.159,XIV - 1.00 - false,,,
2012-07-30,7988437.85701801,-2.118,XIV - 1.00 - false,,,
2012-07-31,7745098.01701801,-3.046,XIV - 1.00 - false,,,
2012-08-01,7937269.61701801,2.481,XIV - 1.00 - false,,,
2012-08-02,8097373.36701801,2.017,XIV - 1.00 - false,,,
2012-08-03,8667228.79701801,7.038,XIV - 1.00 - false,,,
2012-08-06,8839991.53701801,1.993,XIV - 1.00 - false,,,
2012-08-07,8603289.21701801,-2.678,XIV - 1.00 - false,,,
2012-08-08,8939883.98101801,3.912,XIV - 1.00 - false,,,
2012-08-09,8987219.56101801,0.529,XIV - 1.00 - false,,,
2012-08-10,9147128.56101801,1.779,XIV - 1.00 - false,,,
2012-08-13,9390147.30101801,2.657,XIV - 1.00 - false,,,
2012-08-14,8885695.41701801,-5.372,XIV - 1.00 - false,,,
2012-08-15,8872261.23401801,-0.151,XIV - 1.00 - false,,,
2012-08-16,9051386.47401801,2.019,XIV - 1.00 - false,,,
2012-08-17,9313624.52401801,2.897,XIV - 1.00 - false,,,
2012-08-20,9294441.83401801,-0.206,XIV - 1.00 - false,,,
2012-08-21,9045061.79401801,-2.683,XIV - 1.00 - false,,,
2012-08-22,8981100.29401801,-0.707,XIV - 1.00 - false,,,
2012-08-23,8789201.99401801,-2.137,XIV - 1.00 - false,,,
2012-08-24,9167324.97601801,4.302,XIV - 1.00 - false,,,
2012-08-27,9096336.59101801,-0.774,XIV - 1.00 - false,,,
2012-08-28,8923648.37101801,-1.898,XIV - 1.00 - false,,,
2012-08-29,8898059.93101801,-0.287,XIV - 1.00 - false,,,
2012-08-30,8712538.52101801,-2.085,XIV - 0.55 - false,,,
2012-08-31,8856828.59101801,1.656,XIV - 0.55 - false,,,
2012-09-04,8898491.99101801,0.47,XIV - 0.55 - false,,,
2012-09-05,9029911.19101801,1.477,XIV - 0.55 - false,,,
2012-09-06,9544617.94301801,5.7,XIV - 0.55 - false,,,
2012-09-07,9836764.37821801,3.061,XIV - 1.00 - false,,,
2012-09-10,9291554.03821801,-5.543,XIV - 1.00 - false,,,
2012-09-11,9355393.08821801,0.687,XIV - 1.00 - false,,,
2012-09-12,9604928.53821801,2.667,XIV - 1.00 - false,,,
2012-09-13,1.03E+07,7.369,XIV - 1.00 - false,,,
2012-09-14,9970668.40821801,-3.317,XIV - 1.00 - false,,,
2012-09-17,1.00E+07,0.407,XIV - 1.00 - false,,,
2012-09-18,1.03E+07,2.607,XIV - 1.00 - false,,,
2012-09-19,1.03E+07,0.113,XIV - 1.00 - false,,,
2012-09-20,1.04E+07,1.015,XIV - 1.00 - false,,,
2012-09-21,1.05E+07,0.725,XIV - 1.00 - false,,,
2012-09-24,1.06E+07,1.219,XIV - 1.00 - false,,,
2012-09-25,9814409.98821801,-7.333,XIV - 1.00 - false,,,
2012-09-26,9431560.48821801,-3.901,XIV - 1.00 - false,,,
2012-09-27,1.03E+07,8.86,XIV - 0.55 - false,,,
2012-09-28,1.01E+07,-1.584,XIV - 1.00 - false,,,
2012-10-01,9998772.10821801,-1.047,XIV - 1.00 - false,,,
2012-10-02,1.02E+07,1.94,XIV - 0.55 - false,,,
2012-10-03,1.02E+07,0.222,XIV - 1.00 - false,,,
2012-10-04,1.05E+07,2.469,XIV - 1.00 - false,,,
2012-10-05,1.06E+07,1.289,XIV - 1.00 - false,,,
2012-10-08,1.05E+07,-1.051,XIV - 1.00 - false,,,
2012-10-09,1.00E+07,-4.299,XIV - 0.55 - false,,,
2012-10-10,1.01E+07,0.672,XIV - 0.55 - false,,,
2012-10-11,1.02E+07,0.667,None - 0.00 - false,,,
2012-10-12,1.02E+07,0,XIV - 0.55 - false,,,
2012-10-15,1.04E+07,1.934,XIV - 0.55 - false,,,
2012-10-16,1.05E+07,1.194,XIV - 0.55 - false,,,
2012-10-17,1.06E+07,0.63,XIV - 0.55 - false,,,
2012-10-18,1.06E+07,0.118,XIV - 0.55 - false,,,
2012-10-19,1.02E+07,-3.399,XIV - 0.55 - false,,,
2012-10-22,1.03E+07,0.694,None - 0.00 - true,,,
2012-10-23,1.04E+07,1.43,None - 0.00 - true,,,
2012-10-24,1.03E+07,-0.986,None - 0.00 - true,,,
2012-10-25,1.03E+07,-0.51,None - 0.00 - true,,,
2012-10-26,1.04E+07,1.473,None - 0.00 - true,,,
2012-10-31,1.05E+07,0.587,None - 0.00 - true,,,
2012-11-01,1.04E+07,-0.819,None - 0.00 - false,,,
2012-11-02,1.04E+07,0,XIV - 0.55 - false,,,
2012-11-05,1.03E+07,-1.032,None - 0.00 - true,,,
2012-11-06,1.02E+07,-0.943,None - 0.00 - true,,,
2012-11-07,1.04E+07,1.815,None - 0.00 - true,,,
2012-11-08,1.05E+07,1.484,None - 0.00 - true,,,
2012-11-09,1.06E+07,0.111,None - 0.00 - true,,,
2012-11-12,1.06E+07,0.167,None - 0.00 - true,,,
2012-11-13,1.06E+07,0.333,None - 0.00 - true,,,
2012-11-14,1.06E+07,0.095,None - 0.00 - true,,,
2012-11-15,1.06E+07,-0.197,None - 0.00 - true,,,
2012-11-16,1.06E+07,-0.087,None - 0.00 - true,,,
2012-11-19,1.05E+07,-0.562,None - 0.00 - false,,,
2012-11-20,1.05E+07,0,XIV - 0.55 - false,,,
2012-11-21,1.05E+07,-0.415,XIV - 0.55 - false,,,
2012-11-23,1.07E+07,2.464,None - 0.00 - true,,,
2012-11-26,1.08E+07,0.475,None - 0.00 - true,,,
2012-11-27,1.08E+07,0.393,None - 0.00 - true,,,
2012-11-28,1.08E+07,-0.144,None - 0.00 - false,,,
2012-11-29,1.08E+07,0,XIV - 0.20 - false,,,
2012-11-30,1.08E+07,-0.364,XIV - 1.00 - false,,,
2012-12-03,1.05E+07,-2.112,None - 0.00 - true,,,
2012-12-04,1.06E+07,0.578,None - 0.00 - true,,,
2012-12-05,1.06E+07,-0.048,None - 0.00 - true,,,
2012-12-06,1.06E+07,0.215,None - 0.00 - true,,,
2012-12-07,1.05E+07,-0.924,None - 0.00 - true,,,
2012-12-10,1.06E+07,0.442,None - 0.00 - true,,,
2012-12-11,1.05E+07,-0.76,None - 0.00 - true,,,
2012-12-12,1.04E+07,-1.161,None - 0.00 - true,,,
2012-12-13,1.04E+07,0.073,None - 0.00 - true,,,
2012-12-14,1.05E+07,0.75,None - 0.00 - true,,,
2012-12-17,1.03E+07,-1.497,None - 0.00 - true,,,
2012-12-18,1.02E+07,-1.018,None - 0.00 - true,,,
2012-12-19,1.02E+07,0.332,None - 0.00 - true,,,
2012-12-20,1.02E+07,0.017,None - 0.00 - true,,,
2012-12-21,1.03E+07,1.092,None - 0.00 - true,,,
2012-12-24,1.03E+07,-0.18,None - 0.00 - true,,,
2012-12-26,1.04E+07,0.36,None - 0.00 - true,,,
2012-12-27,1.04E+07,0.336,None - 0.00 - true,,,
2012-12-28,1.05E+07,0.571,None - 0.00 - true,,,
2012-12-31,1.03E+07,-1.727,None - 0.00 - true,,,
2013-01-02,1.01E+07,-1.337,None - 0.00 - false,,,
2013-01-03,1.01E+07,0,XIV - 0.45 - false,,,
2013-01-04,1.02E+07,0.862,None - 0.00 - false,,,
2013-01-07,1.02E+07,0,XIV - 0.45 - false,,,
2013-01-08,1.03E+07,0.472,XIV - 0.45 - false,,,
2013-01-09,1.03E+07,-0.091,XIV - 0.45 - false,,,
2013-01-10,1.04E+07,1.144,XIV - 0.45 - false,,,
2013-01-11,1.04E+07,0.114,XIV - 0.45 - false,,,
2013-01-14,1.05E+07,0.751,XIV - 0.45 - false,,,
2013-01-15,1.05E+07,-0.02,XIV - 0.45 - false,,,
2013-01-16,1.06E+07,0.916,XIV - 0.45 - false,,,
2013-01-17,1.05E+07,-0.219,XIV - 0.45 - false,,,
2013-01-18,1.08E+07,2.822,XIV - 0.45 - false,,,
2013-01-22,1.10E+07,1.285,XIV - 0.45 - false,,,
2013-01-23,1.11E+07,1.189,XIV - 0.80 - false,,,
2013-01-24,1.11E+07,-0.454,XIV - 0.45 - false,,,
2013-01-25,1.10E+07,-0.355,XIV - 0.45 - false,,,
2013-01-28,1.09E+07,-1.114,XIV - 0.45 - false,,,
2013-01-29,1.10E+07,1.286,None - 0.00 - false,,,
2013-01-30,1.10E+07,0,XIV - 0.45 - false,,,
2013-01-31,1.10E+07,-0.275,None - 0.00 - false,,,
2013-02-01,1.10E+07,0,XIV - 0.45 - false,,,
2013-02-04,1.07E+07,-2.888,XIV - 0.45 - false,,,
2013-02-05,1.09E+07,1.9,None - 0.00 - true,,,
2013-02-06,1.10E+07,0.819,None - 0.00 - false,,,
2013-02-07,1.10E+07,0,XIV - 0.45 - false,,,
2013-02-08,1.11E+07,0.947,XIV - 0.45 - false,,,
2013-02-11,1.12E+07,0.746,XIV - 0.45 - false,,,
2013-02-12,1.12E+07,0.476,XIV - 0.45 - false,,,
2013-02-13,1.12E+07,-0.314,XIV - 0.45 - false,,,
2013-02-14,1.13E+07,0.75,XIV - 0.45 - false,,,
2013-02-15,1.13E+07,0.35,XIV - 0.45 - false,,,
2013-02-19,1.15E+07,1.927,XIV - 1.00 - false,,,
2013-02-20,1.05E+07,-8.784,XIV - 1.00 - false,,,
2013-02-21,1.03E+07,-1.847,None - 0.00 - true,,,
2013-02-22,1.03E+07,0.068,None - 0.00 - false,,,
2013-02-25,1.03E+07,0,XIV - 0.45 - false,,,
2013-02-26,1.04E+07,0.598,None - 0.00 - true,,,
2013-02-27,1.04E+07,-0.295,None - 0.00 - true,,,
2013-02-28,1.04E+07,0.186,None - 0.00 - true,,,
2013-03-01,1.04E+07,0.545,None - 0.00 - true,,,
2013-03-04,1.04E+07,-0.53,None - 0.00 - false,,,
2013-03-05,1.04E+07,0,XIV - 0.45 - false,,,
2013-03-06,1.04E+07,-0.207,XIV - 0.45 - false,,,
2013-03-07,1.05E+07,0.937,XIV - 0.45 - false,,,
2013-03-08,1.05E+07,0.571,XIV - 0.45 - false,,,
2013-03-11,1.07E+07,1.792,XIV - 0.45 - false,,,
2013-03-12,1.06E+07,-0.697,XIV - 0.45 - false,,,
2013-03-13,1.07E+07,0.295,XIV - 0.45 - false,,,
2013-03-14,1.07E+07,0.821,XIV - 0.80 - false,,,
2013-03-15,1.07E+07,0,XIV - 1.00 - false,,,
2013-03-18,1.02E+07,-5.116,XIV - 1.00 - false,,,
2013-03-19,1.02E+07,-0.216,None - 0.00 - true,,,
2013-03-20,1.01E+07,-1.116,None - 0.00 - false,,,
2013-03-21,1.01E+07,0,XIV - 0.80 - false,,,
2013-03-22,1.01E+07,0.176,XIV - 0.45 - false,,,
2013-03-25,1.01E+07,0.553,XIV - 0.80 - false,,,
2013-03-26,1.04E+07,2.255,XIV - 0.80 - false,,,
2013-03-27,1.03E+07,-0.843,XIV - 1.00 - false,,,
2013-03-28,1.03E+07,0.341,XIV - 1.00 - false,,,
2013-04-01,1.03E+07,-0.382,XIV - 1.00 - false,,,
2013-04-02,1.06E+07,3.24,XIV - 0.80 - false,,,
2013-04-03,1.03E+07,-3.005,XIV - 1.00 - false,,,
2013-04-04,1.04E+07,1.545,None - 0.00 - false,,,
2013-04-05,1.04E+07,0,XIV - 0.80 - false,,,
2013-04-08,1.07E+07,2.135,XIV - 1.00 - false,,,
2013-04-09,1.08E+07,1.444,XIV - 1.00 - false,,,
2013-04-10,1.11E+07,2.521,XIV - 1.00 - false,,,
2013-04-11,1.11E+07,0.278,XIV - 1.00 - false,,,
2013-04-12,1.13E+07,1.858,XIV - 1.00 - false,,,
2013-04-15,9987790.45466301,-11.875,XIV - 1.00 - false,,,
2013-04-16,1.04E+07,4.454,None - 0.00 - false,,,
2013-04-17,1.04E+07,0,XIV - 0.35 - false,,,
2013-04-18,1.03E+07,-1.545,None - 0.00 - true,,,
2013-04-19,1.02E+07,-0.211,None - 0.00 - false,,,
2013-04-22,1.02E+07,0,XIV - 0.80 - false,,,
2013-04-23,1.07E+07,4,XIV - 0.80 - false,,,
2013-04-24,1.06E+07,-0.496,XIV - 1.00 - false,,,
2013-04-25,1.05E+07,-0.856,XIV - 1.00 - false,,,
2013-04-26,1.05E+07,-0.044,XIV - 0.80 - false,,,
2013-04-29,1.06E+07,0.387,XIV - 0.80 - false,,,
2013-04-30,1.06E+07,0.91,XIV - 0.80 - false,,,
2013-05-01,1.03E+07,-3.585,XIV - 1.00 - false,,,
2013-05-02,1.06E+07,3.608,None - 0.00 - false,,,
2013-05-03,1.06E+07,0,XIV - 1.00 - false,,,
2013-05-06,1.08E+07,1.582,XIV - 1.00 - false,,,
2013-05-07,1.09E+07,0.959,XIV - 1.00 - false,,,
2013-05-08,1.08E+07,-0.575,XIV - 1.00 - false,,,
2013-05-09,1.06E+07,-2.012,XIV - 1.00 - false,,,
2013-05-10,1.07E+07,1.027,XIV - 1.00 - false,,,
2013-05-13,1.08E+07,0.593,XIV - 1.00 - false,,,
2013-05-14,1.09E+07,0.918,XIV - 1.00 - false,,,
2013-05-15,1.08E+07,-0.742,XIV - 1.00 - false,,,
2013-05-16,1.07E+07,-1.008,XIV - 1.00 - false,,,
2013-05-17,1.10E+07,2.377,XIV - 1.00 - false,,,
2013-05-20,1.08E+07,-1.244,XIV - 1.00 - false,,,
2013-05-21,1.07E+07,-0.882,XIV - 1.00 - false,,,
2013-05-22,1.06E+07,-1.059,XIV - 0.55 - false,,,
2013-05-23,1.06E+07,-0.4,XIV - 0.55 - false,,,
2013-05-24,1.06E+07,0.047,XIV - 0.55 - false,,,
2013-05-28,1.07E+07,1.446,XIV - 0.55 - false,,,
2013-05-29,1.06E+07,-0.854,None - 0.00 - true,,,
2013-05-30,1.06E+07,-0.243,None - 0.00 - true,,,
2013-05-31,1.06E+07,-0.34,None - 0.00 - true,,,
2013-06-03,1.06E+07,0.53,None - 0.00 - true,,,
2013-06-04,1.05E+07,-0.923,None - 0.00 - true,,,
2013-06-05,1.07E+07,1.381,None - 0.00 - true,,,
2013-06-06,1.07E+07,-0.061,None - 0.00 - true,,,
2013-06-07,1.05E+07,-1.788,None - 0.00 - true,,,
2013-06-10,1.04E+07,-0.477,None - 0.00 - true,,,
2013-06-11,1.06E+07,1.19,None - 0.00 - true,,,
2013-06-12,1.04E+07,-1.43,None - 0.00 - true,,,
2013-06-13,1.06E+07,1.567,None - 0.00 - true,,,
2013-06-14,1.05E+07,-0.237,None - 0.00 - true,,,
2013-06-17,1.05E+07,-0.527,None - 0.00 - true,,,
2013-06-18,1.05E+07,0.053,None - 0.00 - true,,,
2013-06-19,1.04E+07,-1.033,None - 0.00 - true,,,
2013-06-20,1.02E+07,-1.641,None - 0.00 - true,,,
2013-06-21,1.00E+07,-1.696,None - 0.00 - true,,,
2013-06-24,1.01E+07,0.415,None - 0.00 - true,,,
2013-06-25,9997067.36960901,-0.891,None - 0.00 - true,,,
2013-06-26,1.01E+07,0.649,None - 0.00 - true,,,
2013-06-27,1.02E+07,1.022,None - 0.00 - true,,,
2013-06-28,1.02E+07,0.684,None - 0.00 - true,,,
2013-07-01,1.03E+07,0.201,None - 0.00 - true,,,
2013-07-02,1.02E+07,-0.063,None - 0.00 - true,,,
2013-07-03,1.02E+07,-0.299,None - 0.00 - true,,,
2013-07-05,9869464.24658901,-3.409,None - 0.00 - false,,,
2013-07-08,9869464.24658901,0,XIV - 0.45 - false,,,
2013-07-09,9964962.79658901,0.968,XIV - 0.65 - false,,,
2013-07-10,1.00E+07,0.642,XIV - 1.00 - false,,,
2013-07-11,1.03E+07,2.509,XIV - 1.00 - false,,,
2013-07-12,1.02E+07,-0.912,XIV - 1.00 - false,,,
2013-07-15,1.04E+07,2.177,XIV - 1.00 - false,,,
2013-07-16,1.01E+07,-2.785,XIV - 1.00 - false,,,
2013-07-17,1.05E+07,3.498,XIV - 0.45 - false,,,
2013-07-18,1.05E+07,0.733,XIV - 1.00 - false,,,
2013-07-19,1.08E+07,2.083,XIV - 1.00 - false,,,
2013-07-22,1.10E+07,2.118,XIV - 1.00 - false,,,
2013-07-23,1.10E+07,0.461,XIV - 1.00 - false,,,
2013-07-24,1.09E+07,-1.262,XIV - 1.00 - false,,,
2013-07-25,1.12E+07,2.478,XIV - 1.00 - false,,,
2013-07-26,1.12E+07,0.412,XIV - 1.00 - false,,,
2013-07-29,1.11E+07,-1.35,XIV - 1.00 - false,,,
2013-07-30,1.13E+07,1.792,XIV - 1.00 - false,,,
2013-07-31,1.15E+07,2.098,XIV - 1.00 - false,,,
2013-08-01,1.19E+07,3.265,XIV - 1.00 - false,,,
2013-08-02,1.22E+07,2.379,XIV - 1.00 - false,,,
2013-08-05,1.23E+07,1.214,XIV - 1.00 - false,,,
2013-08-06,1.19E+07,-2.98,XIV - 1.00 - false,,,
